Vehicle_ID  Vehicle_Date Vehicle_Type         CO2_Emissions Manufacturer                                       Model                                              Price       Document_ID
----------- ------------ -------------------- ------------- -------------------------------------------------- -------------------------------------------------- ----------- -----------
1667        2024-05-12   hybrid               18            Manufacturer1667                                   Model1667                                          21667       1668
1668        2024-05-11   pure-electric        19            Manufacturer1668                                   Model1668                                          21668       1669
1669        2024-05-10   hybrid               20            Manufacturer1669                                   Model1669                                          21669       1670
1670        2024-05-09   pure-electric        21            Manufacturer1670                                   Model1670                                          21670       1671
1671        2024-05-08   hybrid               22            Manufacturer1671                                   Model1671                                          21671       1672
1672        2024-05-07   pure-electric        23            Manufacturer1672                                   Model1672                                          21672       1673
1673        2024-05-06   hybrid               24            Manufacturer1673                                   Model1673                                          21673       1674
1674        2024-05-05   pure-electric        25            Manufacturer1674                                   Model1674                                          21674       1675
1675        2024-05-04   hybrid               26            Manufacturer1675                                   Model1675                                          21675       1676
1676        2024-05-03   pure-electric        27            Manufacturer1676                                   Model1676                                          21676       1677
1677        2024-05-02   hybrid               28            Manufacturer1677                                   Model1677                                          21677       1678
1678        2024-05-01   pure-electric        29            Manufacturer1678                                   Model1678                                          21678       1679
1679        2024-04-30   hybrid               30            Manufacturer1679                                   Model1679                                          21679       1680
1680        2024-04-29   pure-electric        31            Manufacturer1680                                   Model1680                                          21680       1681
1681        2024-04-28   hybrid               32            Manufacturer1681                                   Model1681                                          21681       1682
1682        2024-04-27   pure-electric        33            Manufacturer1682                                   Model1682                                          21682       1683
1683        2024-04-26   hybrid               34            Manufacturer1683                                   Model1683                                          21683       1684
1684        2024-04-25   pure-electric        35            Manufacturer1684                                   Model1684                                          21684       1685
1685        2024-04-24   hybrid               36            Manufacturer1685                                   Model1685                                          21685       1686
1686        2024-04-23   pure-electric        37            Manufacturer1686                                   Model1686                                          21686       1687
1687        2024-04-22   hybrid               38            Manufacturer1687                                   Model1687                                          21687       1688
1688        2024-04-21   pure-electric        39            Manufacturer1688                                   Model1688                                          21688       1689
1689        2024-04-20   hybrid               40            Manufacturer1689                                   Model1689                                          21689       1690
1690        2024-04-19   pure-electric        41            Manufacturer1690                                   Model1690                                          21690       1691
1691        2024-04-18   hybrid               42            Manufacturer1691                                   Model1691                                          21691       1692
1692        2024-04-17   pure-electric        43            Manufacturer1692                                   Model1692                                          21692       1693
1693        2024-04-16   hybrid               44            Manufacturer1693                                   Model1693                                          21693       1694
1694        2024-04-15   pure-electric        45            Manufacturer1694                                   Model1694                                          21694       1695
1695        2024-04-14   hybrid               46            Manufacturer1695                                   Model1695                                          21695       1696
1696        2024-04-13   pure-electric        47            Manufacturer1696                                   Model1696                                          21696       1697
1697        2024-04-12   hybrid               48            Manufacturer1697                                   Model1697                                          21697       1698
1698        2024-04-11   pure-electric        49            Manufacturer1698                                   Model1698                                          21698       1699
1699        2024-04-10   hybrid               50            Manufacturer1699                                   Model1699                                          21699       1700
1700        2024-04-09   pure-electric        1             Manufacturer1700                                   Model1700                                          21700       1701
1701        2024-04-08   hybrid               2             Manufacturer1701                                   Model1701                                          21701       1702
1702        2024-04-07   pure-electric        3             Manufacturer1702                                   Model1702                                          21702       1703
1703        2024-04-06   hybrid               4             Manufacturer1703                                   Model1703                                          21703       1704
1704        2024-04-05   pure-electric        5             Manufacturer1704                                   Model1704                                          21704       1705
1705        2024-04-04   hybrid               6             Manufacturer1705                                   Model1705                                          21705       1706
1706        2024-04-03   pure-electric        7             Manufacturer1706                                   Model1706                                          21706       1707
1707        2024-04-02   hybrid               8             Manufacturer1707                                   Model1707                                          21707       1708
1708        2024-04-01   pure-electric        9             Manufacturer1708                                   Model1708                                          21708       1709
1709        2024-03-31   hybrid               10            Manufacturer1709                                   Model1709                                          21709       1710
1710        2024-03-30   pure-electric        11            Manufacturer1710                                   Model1710                                          21710       1711
1711        2024-03-29   hybrid               12            Manufacturer1711                                   Model1711                                          21711       1712
1712        2024-03-28   pure-electric        13            Manufacturer1712                                   Model1712                                          21712       1713
1713        2024-03-27   hybrid               14            Manufacturer1713                                   Model1713                                          21713       1714
1714        2024-03-26   pure-electric        15            Manufacturer1714                                   Model1714                                          21714       1715
1715        2024-03-25   hybrid               16            Manufacturer1715                                   Model1715                                          21715       1716
1716        2024-03-24   pure-electric        17            Manufacturer1716                                   Model1716                                          21716       1717
1717        2024-03-23   hybrid               18            Manufacturer1717                                   Model1717                                          21717       1718
1718        2024-03-22   pure-electric        19            Manufacturer1718                                   Model1718                                          21718       1719
1719        2024-03-21   hybrid               20            Manufacturer1719                                   Model1719                                          21719       1720
1720        2024-03-20   pure-electric        21            Manufacturer1720                                   Model1720                                          21720       1721
1721        2024-03-19   hybrid               22            Manufacturer1721                                   Model1721                                          21721       1722
1722        2024-03-18   pure-electric        23            Manufacturer1722                                   Model1722                                          21722       1723
1723        2024-03-17   hybrid               24            Manufacturer1723                                   Model1723                                          21723       1724
1724        2024-03-16   pure-electric        25            Manufacturer1724                                   Model1724                                          21724       1725
1725        2024-03-15   hybrid               26            Manufacturer1725                                   Model1725                                          21725       1726
1726        2024-03-14   pure-electric        27            Manufacturer1726                                   Model1726                                          21726       1727
1727        2024-03-13   hybrid               28            Manufacturer1727                                   Model1727                                          21727       1728
1728        2024-03-12   pure-electric        29            Manufacturer1728                                   Model1728                                          21728       1729
1729        2024-03-11   hybrid               30            Manufacturer1729                                   Model1729                                          21729       1730
1730        2024-03-10   pure-electric        31            Manufacturer1730                                   Model1730                                          21730       1731
1731        2024-03-09   hybrid               32            Manufacturer1731                                   Model1731                                          21731       1732
1732        2024-03-08   pure-electric        33            Manufacturer1732                                   Model1732                                          21732       1733
1733        2024-03-07   hybrid               34            Manufacturer1733                                   Model1733                                          21733       1734
1734        2024-03-06   pure-electric        35            Manufacturer1734                                   Model1734                                          21734       1735
1735        2024-03-05   hybrid               36            Manufacturer1735                                   Model1735                                          21735       1736
1736        2024-03-04   pure-electric        37            Manufacturer1736                                   Model1736                                          21736       1737
1737        2024-03-03   hybrid               38            Manufacturer1737                                   Model1737                                          21737       1738
1738        2024-03-02   pure-electric        39            Manufacturer1738                                   Model1738                                          21738       1739
1739        2024-03-01   hybrid               40            Manufacturer1739                                   Model1739                                          21739       1740
1740        2024-02-29   pure-electric        41            Manufacturer1740                                   Model1740                                          21740       1741
1741        2024-02-28   hybrid               42            Manufacturer1741                                   Model1741                                          21741       1742
1742        2024-02-27   pure-electric        43            Manufacturer1742                                   Model1742                                          21742       1743
1743        2024-02-26   hybrid               44            Manufacturer1743                                   Model1743                                          21743       1744
1744        2024-02-25   pure-electric        45            Manufacturer1744                                   Model1744                                          21744       1745
1745        2024-02-24   hybrid               46            Manufacturer1745                                   Model1745                                          21745       1746
1746        2024-02-23   pure-electric        47            Manufacturer1746                                   Model1746                                          21746       1747
1747        2024-02-22   hybrid               48            Manufacturer1747                                   Model1747                                          21747       1748
1748        2024-02-21   pure-electric        49            Manufacturer1748                                   Model1748                                          21748       1749
1749        2024-02-20   hybrid               50            Manufacturer1749                                   Model1749                                          21749       1750
1750        2024-02-19   pure-electric        1             Manufacturer1750                                   Model1750                                          21750       1751
1751        2024-02-18   hybrid               2             Manufacturer1751                                   Model1751                                          21751       1752
1752        2024-02-17   pure-electric        3             Manufacturer1752                                   Model1752                                          21752       1753
1753        2024-02-16   hybrid               4             Manufacturer1753                                   Model1753                                          21753       1754
1754        2024-02-15   pure-electric        5             Manufacturer1754                                   Model1754                                          21754       1755
1755        2024-02-14   hybrid               6             Manufacturer1755                                   Model1755                                          21755       1756
1756        2024-02-13   pure-electric        7             Manufacturer1756                                   Model1756                                          21756       1757
1757        2024-02-12   hybrid               8             Manufacturer1757                                   Model1757                                          21757       1758
1758        2024-02-11   pure-electric        9             Manufacturer1758                                   Model1758                                          21758       1759
1759        2024-02-10   hybrid               10            Manufacturer1759                                   Model1759                                          21759       1760
1760        2024-02-09   pure-electric        11            Manufacturer1760                                   Model1760                                          21760       1761
1761        2024-02-08   hybrid               12            Manufacturer1761                                   Model1761                                          21761       1762
1762        2024-02-07   pure-electric        13            Manufacturer1762                                   Model1762                                          21762       1763
1763        2024-02-06   hybrid               14            Manufacturer1763                                   Model1763                                          21763       1764
1764        2024-02-05   pure-electric        15            Manufacturer1764                                   Model1764                                          21764       1765
1765        2024-02-04   hybrid               16            Manufacturer1765                                   Model1765                                          21765       1766
1766        2024-02-03   pure-electric        17            Manufacturer1766                                   Model1766                                          21766       1767
1767        2024-02-02   hybrid               18            Manufacturer1767                                   Model1767                                          21767       1768
1768        2024-02-01   pure-electric        19            Manufacturer1768                                   Model1768                                          21768       1769
1769        2024-01-31   hybrid               20            Manufacturer1769                                   Model1769                                          21769       1770
1770        2024-01-30   pure-electric        21            Manufacturer1770                                   Model1770                                          21770       1771
1771        2024-01-29   hybrid               22            Manufacturer1771                                   Model1771                                          21771       1772
1772        2024-01-28   pure-electric        23            Manufacturer1772                                   Model1772                                          21772       1773
1773        2024-01-27   hybrid               24            Manufacturer1773                                   Model1773                                          21773       1774
1774        2024-01-26   pure-electric        25            Manufacturer1774                                   Model1774                                          21774       1775
1775        2024-01-25   hybrid               26            Manufacturer1775                                   Model1775                                          21775       1776
1776        2024-01-24   pure-electric        27            Manufacturer1776                                   Model1776                                          21776       1777
1777        2024-01-23   hybrid               28            Manufacturer1777                                   Model1777                                          21777       1778
1778        2024-01-22   pure-electric        29            Manufacturer1778                                   Model1778                                          21778       1779
1779        2024-01-21   hybrid               30            Manufacturer1779                                   Model1779                                          21779       1780
1780        2024-01-20   pure-electric        31            Manufacturer1780                                   Model1780                                          21780       1781
1781        2024-01-19   hybrid               32            Manufacturer1781                                   Model1781                                          21781       1782
1782        2024-01-18   pure-electric        33            Manufacturer1782                                   Model1782                                          21782       1783
1783        2024-01-17   hybrid               34            Manufacturer1783                                   Model1783                                          21783       1784
1784        2024-01-16   pure-electric        35            Manufacturer1784                                   Model1784                                          21784       1785
1785        2024-01-15   hybrid               36            Manufacturer1785                                   Model1785                                          21785       1786
1786        2024-01-14   pure-electric        37            Manufacturer1786                                   Model1786                                          21786       1787
1787        2024-01-13   hybrid               38            Manufacturer1787                                   Model1787                                          21787       1788
1788        2024-01-12   pure-electric        39            Manufacturer1788                                   Model1788                                          21788       1789
1789        2024-01-11   hybrid               40            Manufacturer1789                                   Model1789                                          21789       1790
1790        2024-01-10   pure-electric        41            Manufacturer1790                                   Model1790                                          21790       1791
1791        2024-01-09   hybrid               42            Manufacturer1791                                   Model1791                                          21791       1792
1792        2024-01-08   pure-electric        43            Manufacturer1792                                   Model1792                                          21792       1793
1793        2024-01-07   hybrid               44            Manufacturer1793                                   Model1793                                          21793       1794
1794        2024-01-06   pure-electric        45            Manufacturer1794                                   Model1794                                          21794       1795
1795        2024-01-05   hybrid               46            Manufacturer1795                                   Model1795                                          21795       1796
1796        2024-01-04   pure-electric        47            Manufacturer1796                                   Model1796                                          21796       1797
1797        2024-01-03   hybrid               48            Manufacturer1797                                   Model1797                                          21797       1798
1798        2024-01-02   pure-electric        49            Manufacturer1798                                   Model1798                                          21798       1799
1799        2024-01-01   hybrid               50            Manufacturer1799                                   Model1799                                          21799       1800
1800        2023-12-31   pure-electric        1             Manufacturer1800                                   Model1800                                          21800       1801
1801        2023-12-30   hybrid               2             Manufacturer1801                                   Model1801                                          21801       1802
1802        2023-12-29   pure-electric        3             Manufacturer1802                                   Model1802                                          21802       1803
1803        2023-12-28   hybrid               4             Manufacturer1803                                   Model1803                                          21803       1804
1804        2023-12-27   pure-electric        5             Manufacturer1804                                   Model1804                                          21804       1805
1805        2023-12-26   hybrid               6             Manufacturer1805                                   Model1805                                          21805       1806
1806        2023-12-25   pure-electric        7             Manufacturer1806                                   Model1806                                          21806       1807
1807        2023-12-24   hybrid               8             Manufacturer1807                                   Model1807                                          21807       1808
1808        2023-12-23   pure-electric        9             Manufacturer1808                                   Model1808                                          21808       1809
1809        2023-12-22   hybrid               10            Manufacturer1809                                   Model1809                                          21809       1810
1810        2023-12-21   pure-electric        11            Manufacturer1810                                   Model1810                                          21810       1811
1811        2023-12-20   hybrid               12            Manufacturer1811                                   Model1811                                          21811       1812
1812        2023-12-19   pure-electric        13            Manufacturer1812                                   Model1812                                          21812       1813
1813        2023-12-18   hybrid               14            Manufacturer1813                                   Model1813                                          21813       1814
1814        2023-12-17   pure-electric        15            Manufacturer1814                                   Model1814                                          21814       1815
1815        2023-12-16   hybrid               16            Manufacturer1815                                   Model1815                                          21815       1816
1816        2023-12-15   pure-electric        17            Manufacturer1816                                   Model1816                                          21816       1817
1817        2023-12-14   hybrid               18            Manufacturer1817                                   Model1817                                          21817       1818
1818        2023-12-13   pure-electric        19            Manufacturer1818                                   Model1818                                          21818       1819
1819        2023-12-12   hybrid               20            Manufacturer1819                                   Model1819                                          21819       1820
1820        2023-12-11   pure-electric        21            Manufacturer1820                                   Model1820                                          21820       1821
1821        2023-12-10   hybrid               22            Manufacturer1821                                   Model1821                                          21821       1822
1822        2023-12-09   pure-electric        23            Manufacturer1822                                   Model1822                                          21822       1823
1823        2023-12-08   hybrid               24            Manufacturer1823                                   Model1823                                          21823       1824
1824        2023-12-07   pure-electric        25            Manufacturer1824                                   Model1824                                          21824       1825
1825        2024-12-05   hybrid               26            Manufacturer1825                                   Model1825                                          21825       1826
1826        2024-12-04   pure-electric        27            Manufacturer1826                                   Model1826                                          21826       1827
1827        2024-12-03   hybrid               28            Manufacturer1827                                   Model1827                                          21827       1828
1828        2024-12-02   pure-electric        29            Manufacturer1828                                   Model1828                                          21828       1829
1829        2024-12-01   hybrid               30            Manufacturer1829                                   Model1829                                          21829       1830
1830        2024-11-30   pure-electric        31            Manufacturer1830                                   Model1830                                          21830       1831
1831        2024-11-29   hybrid               32            Manufacturer1831                                   Model1831                                          21831       1832
1832        2024-11-28   pure-electric        33            Manufacturer1832                                   Model1832                                          21832       1833
1833        2024-11-27   hybrid               34            Manufacturer1833                                   Model1833                                          21833       1834
1834        2024-11-26   pure-electric        35            Manufacturer1834                                   Model1834                                          21834       1835
1835        2024-11-25   hybrid               36            Manufacturer1835                                   Model1835                                          21835       1836
1836        2024-11-24   pure-electric        37            Manufacturer1836                                   Model1836                                          21836       1837
1837        2024-11-23   hybrid               38            Manufacturer1837                                   Model1837                                          21837       1838
1838        2024-11-22   pure-electric        39            Manufacturer1838                                   Model1838                                          21838       1839
1839        2024-11-21   hybrid               40            Manufacturer1839                                   Model1839                                          21839       1840
1840        2024-11-20   pure-electric        41            Manufacturer1840                                   Model1840                                          21840       1841
1841        2024-11-19   hybrid               42            Manufacturer1841                                   Model1841                                          21841       1842
1842        2024-11-18   pure-electric        43            Manufacturer1842                                   Model1842                                          21842       1843
1843        2024-11-17   hybrid               44            Manufacturer1843                                   Model1843                                          21843       1844
1844        2024-11-16   pure-electric        45            Manufacturer1844                                   Model1844                                          21844       1845
1845        2024-11-15   hybrid               46            Manufacturer1845                                   Model1845                                          21845       1846
1846        2024-11-14   pure-electric        47            Manufacturer1846                                   Model1846                                          21846       1847
1847        2024-11-13   hybrid               48            Manufacturer1847                                   Model1847                                          21847       1848
1848        2024-11-12   pure-electric        49            Manufacturer1848                                   Model1848                                          21848       1849
1849        2024-11-11   hybrid               50            Manufacturer1849                                   Model1849                                          21849       1850
1850        2024-11-10   pure-electric        1             Manufacturer1850                                   Model1850                                          21850       1851
1851        2024-11-09   hybrid               2             Manufacturer1851                                   Model1851                                          21851       1852
1852        2024-11-08   pure-electric        3             Manufacturer1852                                   Model1852                                          21852       1853
1853        2024-11-07   hybrid               4             Manufacturer1853                                   Model1853                                          21853       1854
1854        2024-11-06   pure-electric        5             Manufacturer1854                                   Model1854                                          21854       1855
1855        2024-11-05   hybrid               6             Manufacturer1855                                   Model1855                                          21855       1856
1856        2024-11-04   pure-electric        7             Manufacturer1856                                   Model1856                                          21856       1857
1857        2024-11-03   hybrid               8             Manufacturer1857                                   Model1857                                          21857       1858
1858        2024-11-02   pure-electric        9             Manufacturer1858                                   Model1858                                          21858       1859
1859        2024-11-01   hybrid               10            Manufacturer1859                                   Model1859                                          21859       1860
1860        2024-10-31   pure-electric        11            Manufacturer1860                                   Model1860                                          21860       1861
1861        2024-10-30   hybrid               12            Manufacturer1861                                   Model1861                                          21861       1862
1862        2024-10-29   pure-electric        13            Manufacturer1862                                   Model1862                                          21862       1863
1863        2024-10-28   hybrid               14            Manufacturer1863                                   Model1863                                          21863       1864
1864        2024-10-27   pure-electric        15            Manufacturer1864                                   Model1864                                          21864       1865
1865        2024-10-26   hybrid               16            Manufacturer1865                                   Model1865                                          21865       1866
1866        2024-10-25   pure-electric        17            Manufacturer1866                                   Model1866                                          21866       1867
1867        2024-10-24   hybrid               18            Manufacturer1867                                   Model1867                                          21867       1868
1868        2024-10-23   pure-electric        19            Manufacturer1868                                   Model1868                                          21868       1869
1869        2024-10-22   hybrid               20            Manufacturer1869                                   Model1869                                          21869       1870
1870        2024-10-21   pure-electric        21            Manufacturer1870                                   Model1870                                          21870       1871
1871        2024-10-20   hybrid               22            Manufacturer1871                                   Model1871                                          21871       1872
1872        2024-10-19   pure-electric        23            Manufacturer1872                                   Model1872                                          21872       1873
1873        2024-10-18   hybrid               24            Manufacturer1873                                   Model1873                                          21873       1874
1874        2024-10-17   pure-electric        25            Manufacturer1874                                   Model1874                                          21874       1875
1875        2024-10-16   hybrid               26            Manufacturer1875                                   Model1875                                          21875       1876
1876        2024-10-15   pure-electric        27            Manufacturer1876                                   Model1876                                          21876       1877
1877        2024-10-14   hybrid               28            Manufacturer1877                                   Model1877                                          21877       1878
1878        2024-10-13   pure-electric        29            Manufacturer1878                                   Model1878                                          21878       1879
1879        2024-10-12   hybrid               30            Manufacturer1879                                   Model1879                                          21879       1880
1880        2024-10-11   pure-electric        31            Manufacturer1880                                   Model1880                                          21880       1881
1881        2024-10-10   hybrid               32            Manufacturer1881                                   Model1881                                          21881       1882
1882        2024-10-09   pure-electric        33            Manufacturer1882                                   Model1882                                          21882       1883
1883        2024-10-08   hybrid               34            Manufacturer1883                                   Model1883                                          21883       1884
1884        2024-10-07   pure-electric        35            Manufacturer1884                                   Model1884                                          21884       1885
1885        2024-10-06   hybrid               36            Manufacturer1885                                   Model1885                                          21885       1886
1886        2024-10-05   pure-electric        37            Manufacturer1886                                   Model1886                                          21886       1887
1887        2024-10-04   hybrid               38            Manufacturer1887                                   Model1887                                          21887       1888
1888        2024-10-03   pure-electric        39            Manufacturer1888                                   Model1888                                          21888       1889
1889        2024-10-02   hybrid               40            Manufacturer1889                                   Model1889                                          21889       1890
1890        2024-10-01   pure-electric        41            Manufacturer1890                                   Model1890                                          21890       1891
1891        2024-09-30   hybrid               42            Manufacturer1891                                   Model1891                                          21891       1892
1892        2024-09-29   pure-electric        43            Manufacturer1892                                   Model1892                                          21892       1893
1893        2024-09-28   hybrid               44            Manufacturer1893                                   Model1893                                          21893       1894
1894        2024-09-27   pure-electric        45            Manufacturer1894                                   Model1894                                          21894       1895
1895        2024-09-26   hybrid               46            Manufacturer1895                                   Model1895                                          21895       1896
1896        2024-09-25   pure-electric        47            Manufacturer1896                                   Model1896                                          21896       1897
1897        2024-09-24   hybrid               48            Manufacturer1897                                   Model1897                                          21897       1898
1898        2024-09-23   pure-electric        49            Manufacturer1898                                   Model1898                                          21898       1899
1899        2024-09-22   hybrid               50            Manufacturer1899                                   Model1899                                          21899       1900
1900        2024-09-21   pure-electric        1             Manufacturer1900                                   Model1900                                          21900       1901
1901        2024-09-20   hybrid               2             Manufacturer1901                                   Model1901                                          21901       1902
1902        2024-09-19   pure-electric        3             Manufacturer1902                                   Model1902                                          21902       1903
1903        2024-09-18   hybrid               4             Manufacturer1903                                   Model1903                                          21903       1904
1904        2024-09-17   pure-electric        5             Manufacturer1904                                   Model1904                                          21904       1905
1905        2024-09-16   hybrid               6             Manufacturer1905                                   Model1905                                          21905       1906
1906        2024-09-15   pure-electric        7             Manufacturer1906                                   Model1906                                          21906       1907
1907        2024-09-14   hybrid               8             Manufacturer1907                                   Model1907                                          21907       1908
1908        2024-09-13   pure-electric        9             Manufacturer1908                                   Model1908                                          21908       1909
1909        2024-09-12   hybrid               10            Manufacturer1909                                   Model1909                                          21909       1910
1910        2024-09-11   pure-electric        11            Manufacturer1910                                   Model1910                                          21910       1911
1911        2024-09-10   hybrid               12            Manufacturer1911                                   Model1911                                          21911       1912
1912        2024-09-09   pure-electric        13            Manufacturer1912                                   Model1912                                          21912       1913
1913        2024-09-08   hybrid               14            Manufacturer1913                                   Model1913                                          21913       1914
1914        2024-09-07   pure-electric        15            Manufacturer1914                                   Model1914                                          21914       1915
1915        2024-09-06   hybrid               16            Manufacturer1915                                   Model1915                                          21915       1916
1916        2024-09-05   pure-electric        17            Manufacturer1916                                   Model1916                                          21916       1917
